,vendor,merchant,date,n_lines
873,A,3280,2017-06-14,83
874,A,3280,2017-06-19,3
875,A,3280,2017-06-20,53
876,A,3280,2017-06-21,28
877,A,3280,2017-06-22,40
878,A,3280,2017-06-23,86
879,A,3280,2017-06-24,120
880,A,3280,2017-06-26,46
881,A,3280,2017-06-27,44
882,A,3280,2017-06-28,59
883,A,3280,2017-06-29,74
884,A,3280,2017-06-30,86
885,A,3280,2017-07-01,108
886,A,3280,2017-07-03,50
887,A,3280,2017-07-04,43
888,A,3280,2017-07-05,60
889,A,3280,2017-07-06,88
890,A,3280,2017-07-07,64
891,A,3280,2017-07-08,65
892,A,3280,2017-07-10,32
893,A,3280,2017-07-11,84
894,A,3280,2017-07-12,24
895,A,3280,2017-07-13,77
896,A,3280,2017-07-14,87
897,A,3280,2017-07-15,60
898,A,3280,2017-07-17,72
899,A,3280,2017-07-18,62
900,A,3280,2017-07-19,54
901,A,3280,2017-07-20,104
902,A,3280,2017-07-21,45
903,A,3280,2017-07-22,70
904,A,3280,2017-07-24,67
905,A,3280,2017-07-25,60
906,A,3280,2017-07-26,37
907,A,3280,2017-07-27,46
908,A,3280,2017-07-28,97
909,A,3280,2017-07-29,107
910,A,3280,2017-07-31,78
911,A,3280,2017-08-01,29
912,A,3280,2017-08-02,68
913,A,3280,2017-08-03,33
914,A,3280,2017-08-04,76
915,A,3280,2017-08-05,68
916,A,3280,2017-08-07,39
917,A,3280,2017-08-08,54
918,A,3280,2017-08-09,69
919,A,3280,2017-08-10,44
920,A,3280,2017-08-11,77
921,A,3280,2017-08-12,83
922,A,3280,2017-08-14,109
923,A,3280,2017-08-16,92
924,A,3280,2017-08-17,5
925,A,3280,2017-08-18,37
926,A,3280,2017-09-04,53
927,A,3280,2017-09-05,72
928,A,3280,2017-09-06,80
929,A,3280,2017-09-07,41
930,A,3280,2017-09-08,68
931,A,3280,2017-09-09,84
932,A,3280,2017-09-11,51
933,A,3280,2017-09-12,41
934,A,3280,2017-09-13,66
935,A,3280,2017-09-14,65
936,A,3280,2017-09-15,84
937,A,3280,2017-09-16,45
938,A,3280,2017-09-18,34
939,A,3280,2017-09-19,24
940,A,3280,2017-09-20,33
941,A,3280,2017-09-21,17
942,A,3280,2017-09-22,80
943,A,3280,2017-09-23,37
944,A,3280,2017-09-25,30
945,A,3280,2017-09-26,37
946,A,3280,2017-09-27,3
947,A,3280,2017-09-28,28
948,A,3280,2017-09-29,64
949,A,3280,2017-09-30,68
950,A,3280,2017-10-02,64
951,A,3280,2017-10-04,40
952,A,3280,2017-10-05,40
953,A,3280,2017-10-06,117
954,A,3280,2017-10-07,154
955,A,3280,2017-10-09,65
956,A,3280,2017-10-10,83
957,A,3280,2017-10-11,29
958,A,3280,2017-10-12,34
959,A,3280,2017-10-13,101
960,A,3280,2017-10-14,109
961,A,3280,2017-10-16,83
962,A,3280,2017-10-17,78
963,A,3280,2017-10-18,61
964,A,3280,2017-10-19,74
965,A,3280,2017-10-20,89
966,A,3280,2017-10-21,103
967,A,3280,2017-10-23,65
968,A,3280,2017-10-24,36
969,A,3280,2017-10-25,71
970,A,3280,2017-10-26,49
971,A,3280,2017-10-27,72
972,A,3280,2017-10-28,121
973,A,3280,2017-10-30,76
974,A,3280,2017-11-02,68
975,A,3280,2017-11-03,100
976,A,3280,2017-11-04,74
977,A,3280,2017-11-06,32
978,A,3280,2017-11-07,72
979,A,3280,2017-11-08,115
980,A,3280,2017-11-09,46
981,A,3280,2017-11-10,99
982,A,3280,2017-11-11,98
983,A,3280,2017-11-13,66
984,A,3280,2017-11-14,52
985,A,3280,2017-11-15,65
986,A,3280,2017-11-16,94
987,A,3280,2017-11-17,74
988,A,3280,2017-11-18,84
989,A,3280,2017-11-20,22
990,A,3280,2017-11-21,55
991,A,3280,2017-11-22,45
992,A,3280,2017-11-23,63
993,A,3280,2017-11-24,64
994,A,3280,2017-11-25,106
995,A,3280,2017-11-27,59
996,A,3280,2017-11-28,58
997,A,3280,2017-11-29,95
998,A,3280,2017-11-30,24
999,A,3280,2017-12-01,89
1000,A,3280,2017-12-02,96
1001,A,3280,2017-12-04,45
1002,A,3280,2017-12-05,41
1003,A,3280,2017-12-06,30
1004,A,3280,2017-12-07,45
1005,A,3280,2017-12-08,114
1006,A,3280,2017-12-09,139
1007,A,3280,2017-12-11,120
1008,A,3280,2017-12-12,89
1009,A,3280,2017-12-13,93
1010,A,3280,2017-12-14,130
1011,A,3280,2017-12-15,164
1012,A,3280,2017-12-16,155
1013,A,3280,2017-12-18,123
1014,A,3280,2017-12-19,134
1015,A,3280,2017-12-20,127
1016,A,3280,2017-12-21,129
1017,A,3280,2017-12-22,80
1018,A,3280,2017-12-23,102
1019,A,3280,2017-12-27,42
1020,A,3280,2017-12-28,85
1021,A,3280,2017-12-29,144
1022,A,3280,2017-12-30,116
1023,A,3280,2017-12-31,155
1024,A,3280,2018-01-02,12
1025,A,3280,2018-01-03,60
1026,A,3280,2018-01-04,84
1027,A,3280,2018-01-05,203
1028,A,3280,2018-01-09,19
1029,A,3280,2018-01-10,31
1030,A,3280,2018-01-11,66
1031,A,3280,2018-01-12,116
1032,A,3280,2018-01-13,165
1033,A,3280,2018-01-16,41
1034,A,3280,2018-01-17,30
1035,A,3280,2018-01-18,43
1036,A,3280,2018-01-19,190
1037,A,3280,2018-01-20,93
1038,A,3280,2018-01-21,1
1039,A,3280,2018-01-23,83
1040,A,3280,2018-01-24,47
1041,A,3280,2018-01-25,149
1042,A,3280,2018-01-26,97
1043,A,3280,2018-01-27,72
1044,A,3280,2018-01-30,87
1045,A,3280,2018-01-31,68
1046,A,3280,2018-02-01,46
1047,A,3280,2018-02-02,108
1048,A,3280,2018-02-03,169
1049,A,3280,2018-02-06,72
1050,A,3280,2018-02-07,85
1051,A,3280,2018-02-08,96
1052,A,3280,2018-02-09,119
1053,A,3280,2018-02-10,121
1054,A,3280,2018-02-11,82
1055,A,3280,2018-02-13,77
1056,A,3280,2018-02-14,93
1057,A,3280,2018-02-15,49
1058,A,3280,2018-02-16,89
1059,A,3280,2018-02-17,172
1060,A,3280,2018-02-20,20
1061,A,3280,2018-02-21,82
1062,A,3280,2018-02-22,73
1063,A,3280,2018-02-23,121
1064,A,3280,2018-02-24,123
1065,A,3280,2018-02-27,64
1066,A,3280,2018-02-28,49
1067,A,3280,2018-03-01,61
1068,A,3280,2018-03-02,150
1069,A,3280,2018-03-03,119
1070,A,3280,2018-03-06,26
1071,A,3280,2018-03-07,57
1072,A,3280,2018-03-08,58
1073,A,3280,2018-03-09,163
1074,A,3280,2018-03-10,133
1075,A,3280,2018-03-13,136
1076,A,3280,2018-03-14,25
1077,A,3280,2018-03-15,80
1078,A,3280,2018-03-16,122
1079,A,3280,2018-03-17,83
1080,A,3280,2018-03-20,43
1081,A,3280,2018-03-21,43
1082,A,3280,2018-03-22,71
1083,A,3280,2018-03-23,91
1084,A,3280,2018-03-24,99
1085,A,3280,2018-03-26,138
1086,A,3280,2018-03-27,96
1087,A,3280,2018-03-28,130
1088,A,3280,2018-03-29,32
1089,A,3280,2018-03-31,96
1090,A,3280,2018-04-03,18
1091,A,3280,2018-04-04,17
1092,A,3280,2018-04-05,91
1093,A,3280,2018-04-06,123
1094,A,3280,2018-04-07,77
1095,A,3280,2018-04-10,18
1096,A,3280,2018-04-11,97
1097,A,3280,2018-04-12,72
1098,A,3280,2018-04-13,129
1099,A,3280,2018-04-14,109
1100,A,3280,2018-04-17,29
1101,A,3280,2018-04-18,101
1102,A,3280,2018-04-19,79
1103,A,3280,2018-04-20,116
1104,A,3280,2018-04-21,133
1105,A,3280,2018-04-24,62
1106,A,3280,2018-04-25,61
1107,A,3280,2018-04-26,89
1108,A,3280,2018-04-27,129
1109,A,3280,2018-04-28,119
1110,A,3280,2018-04-30,83
1111,A,3280,2018-05-02,21
1112,A,3280,2018-05-03,25
1113,A,3280,2018-05-04,143
1114,A,3280,2018-05-05,120
1115,A,3280,2018-05-08,71
1116,A,3280,2018-05-09,68
1117,A,3280,2018-05-11,96
1118,A,3280,2018-05-12,130
1119,A,3280,2018-05-15,73
1120,A,3280,2018-05-16,55
1121,A,3280,2018-05-17,61
1122,A,3280,2018-05-18,103
1123,A,3280,2018-05-19,168
1124,A,3280,2018-05-22,47
1125,A,3280,2018-05-23,71
1126,A,3280,2018-05-24,53
1127,A,3280,2018-05-25,140
1128,A,3280,2018-05-26,53
1129,A,3280,2018-05-29,46
1130,A,3280,2018-05-30,53
1131,A,3280,2018-06-01,96
1132,A,3280,2018-06-02,88
1133,A,3280,2018-06-05,79
1134,A,3280,2018-06-06,16
1135,A,3280,2018-06-07,49
1136,A,3280,2018-06-08,91
1137,A,3280,2018-06-09,107
1138,A,3280,2018-06-12,16
1139,A,3280,2018-06-13,37
1140,A,3280,2018-06-14,71
1141,A,3280,2018-06-15,110
1142,A,3280,2018-06-16,44
1143,A,3280,2018-06-19,62
1144,A,3280,2018-06-20,55
1145,A,3280,2018-06-21,93
1146,A,3280,2018-06-22,139
1147,A,3280,2018-06-23,5
1148,A,3280,2018-06-26,54
1149,A,3280,2018-06-27,28
1150,A,3280,2018-06-28,97
1151,A,3280,2018-06-29,98
1152,A,3280,2018-06-30,84
1153,A,3280,2018-07-03,107
1154,A,3280,2018-07-04,45
1155,A,3280,2018-07-05,106
1156,A,3280,2018-07-06,62
1157,A,3280,2018-07-07,71
1158,A,3280,2018-07-10,31
1159,A,3280,2018-07-11,49
1160,A,3280,2018-07-12,61
1161,A,3280,2018-07-13,111
1162,A,3280,2018-07-14,70
1163,A,3280,2018-07-17,83
1164,A,3280,2018-07-18,71
1165,A,3280,2018-07-19,38
1166,A,3280,2018-07-20,67
1167,A,3280,2018-07-21,86
1168,A,3280,2018-07-23,40
1169,A,3280,2018-07-24,170
1170,A,3280,2018-07-25,78
1171,A,3280,2018-07-26,36
1172,A,3280,2018-07-27,49
1173,A,3280,2018-07-28,101
1174,A,3280,2018-07-31,52
1175,A,3280,2018-08-01,51
1176,A,3280,2018-08-02,131
1177,A,3280,2018-08-03,131
1178,A,3280,2018-08-07,45
1179,A,3280,2018-08-08,70
1180,A,3280,2018-08-09,41
1181,A,3280,2018-08-10,92
1182,A,3280,2018-08-11,34
1183,A,3280,2018-08-14,81
1184,A,3280,2018-08-16,38
1185,A,3280,2018-08-17,82
1186,A,3280,2018-08-18,57
1187,A,3280,2018-08-24,98
1188,A,3280,2018-08-25,76
1189,A,3280,2018-08-28,76
1190,A,3280,2018-08-29,54
1191,A,3280,2018-08-30,66
1192,A,3280,2018-08-31,80
1193,A,3280,2018-09-01,88
1194,A,3280,2018-09-04,56
1195,A,3280,2018-09-05,76
1196,A,3280,2018-09-06,50
1197,A,3280,2018-09-07,55
1198,A,3280,2018-09-08,135
1199,A,3280,2018-09-11,19
1200,A,3280,2018-09-12,55
1201,A,3280,2018-09-13,129
1202,A,3280,2018-09-14,107
1203,A,3280,2018-09-15,226
1204,A,3280,2018-09-17,17
1205,A,3280,2018-09-18,71
1206,A,3280,2018-09-19,84
1207,A,3280,2018-09-20,76
1208,A,3280,2018-09-21,127
1209,A,3280,2018-09-22,78
1210,A,3280,2018-09-24,22
1211,A,3280,2018-09-25,33
1212,A,3280,2018-09-26,11
1213,A,3280,2018-09-27,48
1214,A,3280,2018-09-28,112
1215,A,3280,2018-09-29,103
1216,A,3280,2018-10-01,20
1217,A,3280,2018-10-02,57
1218,A,3280,2018-10-05,38
1219,A,3280,2018-10-06,81
1220,A,3280,2018-10-08,41
1221,A,3280,2018-10-09,55
1222,A,3280,2018-10-10,59
1223,A,3280,2018-10-11,26
1224,A,3280,2018-10-12,109
1225,A,3280,2018-10-13,78
1226,A,3280,2018-10-15,24
1227,A,3280,2018-10-16,22
1228,A,3280,2018-10-17,67
1229,A,3280,2018-10-18,81
1230,A,3280,2018-10-19,114
1231,A,3280,2018-10-20,139
1232,A,3280,2018-10-22,107
1233,A,3280,2018-10-23,92
1234,A,3280,2018-10-24,30
1235,A,3842,2018-12-06,116
1236,A,3842,2018-12-07,227
1237,A,3842,2018-12-08,304
1238,A,3842,2018-12-09,149
1239,A,3842,2018-12-10,322
1240,A,3842,2018-12-11,234
1241,A,3842,2018-12-12,277
1242,A,3842,2018-12-13,269
1243,A,3842,2018-12-14,327
1244,A,3842,2018-12-15,387
1245,A,3842,2018-12-16,165
1246,A,3842,2018-12-17,376
1247,A,3842,2018-12-18,290
1248,A,3842,2018-12-19,302
1249,A,3842,2018-12-20,345
1250,A,3842,2018-12-21,399
1251,A,3842,2018-12-22,254
1252,A,3842,2018-12-23,144
1253,A,3842,2018-12-24,46
1254,A,3842,2018-12-26,174
1255,A,3842,2018-12-27,226
1256,A,3842,2018-12-28,314
1257,A,3842,2018-12-29,325
1258,A,3842,2018-12-30,236
1259,A,3842,2018-12-31,109
1260,A,3842,2019-01-02,216
1261,A,3842,2019-01-03,207
1262,A,3842,2019-01-04,285
1263,A,3842,2019-01-05,363
1264,A,3842,2019-01-06,206
1265,A,3842,2019-01-07,228
1266,A,3842,2019-01-08,288
1267,A,3842,2019-01-09,341
1268,A,3842,2019-01-10,297
1269,A,3842,2019-01-11,388
1270,A,3842,2019-01-12,270
1271,A,3842,2019-01-13,209
1272,A,3842,2019-01-14,256
1273,A,3842,2019-01-15,264
1274,A,3842,2019-01-16,159
1275,A,3842,2019-01-17,276
1276,A,3842,2019-01-18,308
1277,A,3842,2019-01-19,286
1278,A,3842,2019-01-20,236
1279,A,3842,2019-01-21,253
1280,A,3842,2019-01-22,274
1281,A,3842,2019-01-23,259
1282,A,3842,2019-01-24,305
1283,A,3842,2019-01-25,342
1284,A,3842,2019-01-26,288
1285,A,3842,2019-01-27,194
1286,A,3842,2019-01-28,275
1287,A,3842,2019-01-29,261
1288,A,3842,2019-01-30,222
1289,A,3842,2019-01-31,352
1290,A,3842,2019-02-01,349
1291,A,3842,2019-02-02,240
1292,A,3842,2019-02-03,229
1293,A,3842,2019-02-04,225
1294,A,3842,2019-02-05,270
1295,A,3842,2019-02-06,235
1296,A,3842,2019-02-07,313
1297,A,3842,2019-02-08,351
1298,A,3842,2019-02-09,363
1299,A,3842,2019-02-10,174
1300,A,3842,2019-02-11,233
1301,A,3842,2019-02-12,245
1302,A,3842,2019-02-13,260
1303,A,3842,2019-02-14,294
1304,A,3842,2019-02-15,207
1305,A,3842,2019-02-16,398
1306,A,3842,2019-02-17,215
1307,A,3842,2019-02-18,260
1308,A,3842,2019-02-19,235
1309,A,3842,2019-02-20,283
1310,A,3842,2019-02-21,299
1311,A,3842,2019-02-22,249
1312,A,3842,2019-02-23,244
1313,A,3842,2019-02-24,165
1314,A,3842,2019-02-25,283
1315,A,3842,2019-02-26,257
1316,A,3842,2019-02-27,270
1317,A,3842,2019-02-28,333
1318,A,3842,2019-03-01,317
1319,A,3842,2019-03-02,250
1320,A,3842,2019-03-03,171
1321,A,3842,2019-03-04,233
1322,A,3842,2019-03-05,254
1323,A,3842,2019-03-06,218
1324,A,3842,2019-03-07,345
1325,A,3842,2019-03-08,358
1326,A,3842,2019-03-09,232
1327,A,3842,2019-03-10,259
1328,A,3842,2019-03-11,216
1329,A,3842,2019-03-12,283
1330,A,3842,2019-03-13,248
1331,A,3842,2019-03-14,358
1332,A,3842,2019-03-15,350
1333,A,3842,2019-03-16,324
1334,A,3842,2019-03-17,234
1335,A,3842,2019-03-18,203
1336,A,3842,2019-03-19,310
1337,A,3842,2019-03-20,219
1338,A,3842,2019-03-21,340
1339,A,3842,2019-03-22,483
1340,A,3842,2019-03-23,340
1341,A,3842,2019-03-24,224
1342,A,3842,2019-03-25,326
1343,A,3842,2019-03-26,272
1344,A,3842,2019-03-27,296
1345,A,3842,2019-03-28,333
1346,A,3842,2019-03-29,302
1347,A,3842,2019-03-30,246
1348,A,3842,2019-03-31,262
1349,A,3842,2019-04-01,369
1350,A,3842,2019-04-02,301
1351,A,3842,2019-04-03,320
1352,A,3842,2019-04-04,300
1353,A,3842,2019-04-05,321
1354,A,3842,2019-04-06,346
1355,A,3842,2019-04-07,236
1356,A,3842,2019-04-08,238
1357,A,3842,2019-04-09,335
1358,A,3842,2019-04-10,317
1359,A,3842,2019-04-11,270
1360,A,3842,2019-04-12,286
1361,A,3842,2019-04-13,206
1362,A,3842,2019-04-14,125
1363,A,3842,2019-04-15,197
1364,A,3842,2019-04-16,190
1365,A,3842,2019-04-17,144
1366,A,3842,2019-04-18,121
1367,A,3842,2019-04-19,165
1368,A,3842,2019-04-20,187
1369,A,3842,2019-04-21,144
1370,A,3842,2019-04-22,239
1371,A,3842,2019-04-23,198
1372,A,3842,2019-04-24,302
1373,A,3842,2019-04-25,295
1374,A,3842,2019-04-26,286
1375,A,3842,2019-04-27,466
1376,A,3842,2019-04-28,237
1377,A,3842,2019-04-29,242
1378,A,3842,2019-04-30,314
1379,A,3842,2019-05-01,179
1380,A,3842,2019-05-02,319
1381,A,3842,2019-05-03,310
1382,A,3842,2019-05-04,518
1383,A,3842,2019-05-05,391
1384,A,3842,2019-05-06,283
1385,A,3842,2019-05-07,361
1386,A,3842,2019-05-08,378
1387,A,3842,2019-05-09,282
1388,A,3842,2019-05-10,386
1389,A,3842,2019-05-11,420
1390,A,3842,2019-05-12,426
1391,A,3842,2019-05-13,283
1392,A,3842,2019-05-14,314
1393,A,3842,2019-05-15,316
1394,A,3842,2019-05-16,254
1395,A,3842,2019-05-17,1067
1396,A,3842,2019-05-18,367
1397,A,3842,2019-05-19,209
1398,A,3842,2019-05-20,305
1399,A,3842,2019-05-21,358
1400,A,3842,2019-05-22,340
1401,A,3842,2019-05-23,332
1402,A,3842,2019-05-24,365
1403,A,3842,2019-05-25,365
1404,A,3842,2019-05-26,344
1405,A,3842,2019-05-27,357
1406,A,3842,2019-05-28,335
1407,A,3842,2019-05-29,294
1408,A,3842,2019-05-30,255
1409,A,3842,2019-05-31,347
1410,A,3842,2019-06-01,327
1411,A,3842,2019-06-02,271
1412,A,3842,2019-06-03,413
1413,A,3842,2019-06-04,373
1414,A,3842,2019-06-05,419
1415,A,3842,2019-06-06,384
1416,A,3842,2019-06-07,460
1417,A,3842,2019-06-08,379
1418,A,3842,2019-06-09,262
1419,A,3842,2019-06-10,294
1420,A,3842,2019-06-11,480
1421,A,3842,2019-06-12,408
1422,A,3842,2019-06-13,490
1423,A,3842,2019-06-14,537
1424,A,3842,2019-06-15,389
1425,A,3842,2019-06-16,298
1426,A,3842,2019-06-17,448
1427,A,3842,2019-06-18,457
1428,A,3842,2019-06-19,359
1429,A,3842,2019-06-20,467
1430,A,3842,2019-06-21,502
1431,A,3842,2019-06-22,466
1432,A,3842,2019-06-23,243
1433,A,3842,2019-06-24,380
1434,A,3842,2019-06-25,404
1435,A,3842,2019-06-26,391
1436,A,3842,2019-06-27,466
1437,A,3842,2019-06-28,510
1438,A,3842,2019-06-29,283
1439,A,3842,2019-06-30,257
1440,A,3842,2019-07-01,437
1441,A,3842,2019-07-02,442
1442,A,3842,2019-07-03,412
1443,A,3842,2019-07-04,516
1444,A,3842,2019-07-05,375
1445,A,3842,2019-07-06,325
1446,A,3842,2019-07-07,215
1447,A,3842,2019-07-08,421
1448,A,3842,2019-07-09,399
1449,A,3842,2019-07-10,291
1450,A,3842,2019-07-11,390
1451,A,3842,2019-07-12,331
1452,A,3842,2019-07-13,223
1453,A,3842,2019-07-14,224
1454,A,3842,2019-07-15,298
1455,A,3842,2019-07-16,343
1456,A,3842,2019-07-17,220
1457,A,3842,2019-07-18,275
1458,A,3842,2019-07-19,345
1459,A,3842,2019-07-20,283
1460,A,3842,2019-07-21,276
1461,A,3842,2019-07-22,409
1462,A,3842,2019-07-23,352
1463,A,3842,2019-07-24,314
1464,A,3842,2019-07-25,261
1465,A,3842,2019-07-26,315
1466,A,3842,2019-07-27,263
1467,A,3842,2019-07-28,288
1468,A,3842,2019-07-29,282
1469,A,3842,2019-07-30,403
1470,A,3842,2019-07-31,349
1471,A,3842,2019-08-01,433
1472,A,3842,2019-08-02,289
1473,A,3842,2019-08-03,341
1474,A,3842,2019-08-04,309
1475,A,3842,2019-08-05,400
1476,A,3842,2019-08-06,495
1477,A,3842,2019-08-07,455
1478,A,3842,2019-08-08,471
1479,A,3842,2019-08-09,476
1480,A,3842,2019-08-10,361
1481,A,3842,2019-08-11,374
1482,A,3842,2019-08-12,415
1483,A,3842,2019-08-13,435
1484,A,3842,2019-08-14,467
1485,A,3842,2019-08-15,461
1486,A,3842,2019-08-16,609
1487,A,3842,2019-08-17,500
1488,A,3842,2019-08-18,343
1489,A,3842,2019-08-19,552
1490,A,3842,2019-08-20,452
1491,A,3842,2019-08-21,503
1492,A,3842,2019-08-22,583
1493,A,3842,2019-08-23,513
1494,A,3842,2019-08-24,617
1495,A,3842,2019-08-25,357
1496,A,3842,2019-08-26,363
1497,A,3842,2019-08-27,257
1498,A,3842,2019-08-28,374
1499,A,3842,2019-08-29,408
1500,A,3842,2019-08-30,601
1501,A,3842,2019-08-31,329
1502,A,3842,2019-09-01,320
1503,A,3842,2019-09-02,452
1504,A,3842,2019-09-03,457
1505,A,3842,2019-09-04,478
1506,A,3842,2019-09-05,415
1507,A,3842,2019-09-06,468
1508,A,3842,2019-09-07,487
1509,A,3842,2019-09-08,315
1510,A,3842,2019-09-09,406
1511,A,3842,2019-09-10,343
1512,A,3842,2019-09-11,339
1513,A,3842,2019-09-12,475
1514,A,3842,2019-09-13,385
1515,A,3842,2019-09-14,327
1516,A,3842,2019-09-15,189
1517,A,3842,2019-09-16,353
1518,A,3842,2019-09-17,375
1519,A,3842,2019-09-18,339
1520,A,3842,2019-09-19,447
1521,A,3842,2019-09-20,364
1522,A,3842,2019-09-21,625
1523,A,3842,2019-09-22,248
1524,A,3842,2019-09-23,385
1525,A,3842,2019-09-24,406
1526,A,3842,2019-09-25,358
1527,A,3842,2019-09-26,509
1528,A,3842,2019-09-27,388
1529,A,3842,2019-09-28,360
1530,A,3842,2019-09-29,234
1531,A,3842,2019-09-30,251
1532,A,3842,2019-10-01,327
1533,A,3842,2019-10-02,326
1534,A,3842,2019-10-03,267
1535,A,3842,2019-10-04,299
1536,A,3842,2019-10-05,380
1537,A,3842,2019-10-06,254
1538,A,3842,2019-10-07,394
1539,A,3842,2019-10-08,266
1540,A,3842,2019-10-09,267
1541,A,3842,2019-10-10,457
1542,A,3842,2019-10-11,309
1543,A,3842,2019-10-12,345
1544,A,3842,2019-10-13,228
1545,A,3842,2019-10-14,209
1546,A,3842,2019-10-15,228
1547,A,3842,2019-10-16,251
1548,A,3842,2019-10-17,301
1549,A,3842,2019-10-18,332
1550,A,3842,2019-10-19,366
1551,A,3842,2019-10-20,244
1552,A,3842,2019-10-21,265
1553,A,3842,2019-10-22,257
1554,A,3842,2019-10-23,358
1555,A,3842,2019-10-24,318
1556,A,3842,2019-10-25,379
1557,A,3842,2019-10-26,391
1558,A,3842,2019-10-27,296
1559,A,3842,2019-10-28,334
1560,A,3842,2019-10-29,278
1561,A,3842,2019-10-30,338
1562,A,3842,2019-10-31,312
1563,A,3842,2019-11-11,197
1564,A,3842,2019-11-12,248
1565,A,3842,2019-11-13,333
1566,A,3842,2019-11-14,281
1567,A,3842,2019-11-15,409
1568,A,3842,2019-11-16,287
1569,A,3842,2019-11-17,183
1570,A,3842,2019-11-18,183
1571,A,3842,2019-11-19,249
1572,A,3842,2019-11-20,254
1573,A,3842,2019-11-21,338
1574,A,3842,2019-11-22,319
1575,A,3842,2019-11-23,321
1576,A,3842,2019-11-24,249
1577,A,3842,2019-11-25,293
1578,A,3842,2019-11-26,289
1579,A,3842,2019-11-27,278
1580,A,3842,2019-11-28,236
1581,A,3842,2019-11-29,247
1582,A,3842,2019-11-30,328
1583,A,3842,2019-12-01,151
1584,A,3842,2019-12-02,222
1585,A,3842,2019-12-03,274
1586,A,3842,2019-12-04,275
1587,A,3842,2019-12-05,229
1588,A,3842,2019-12-06,245
1589,A,3842,2019-12-07,485
1590,A,3842,2019-12-08,183
1591,A,3842,2019-12-09,132
1592,A,3842,2019-12-10,347
1593,A,3842,2019-12-11,303
1594,A,3842,2019-12-12,283
1595,A,3842,2019-12-13,284
1596,A,3842,2019-12-14,373
1597,A,3842,2019-12-15,174
1598,A,3842,2019-12-16,302
1599,A,3842,2019-12-17,326
1600,A,3842,2019-12-18,340
1601,A,3842,2019-12-19,310
1602,A,3842,2019-12-20,314
1603,A,3842,2019-12-21,265
1604,A,3842,2019-12-22,176
1605,A,3842,2019-12-23,190
1606,A,3842,2019-12-24,69
1607,A,3842,2019-12-26,224
1608,A,3842,2019-12-27,221
1609,A,3842,2019-12-28,155
1610,A,3842,2019-12-29,156
1611,A,3842,2019-12-30,264
1612,A,3842,2020-01-02,254
1613,A,3842,2020-01-03,341
1614,A,3842,2020-01-04,230
1615,A,3842,2020-01-05,155
1616,A,3842,2020-01-06,152
1617,A,3842,2020-01-07,224
1618,A,3842,2020-01-08,307
1619,A,3842,2020-01-09,334
1620,A,3842,2020-01-10,269
1621,A,3842,2020-01-11,235
1622,A,3842,2020-01-12,186
1623,A,3842,2020-01-13,232
1624,A,3842,2020-01-14,253
1625,A,3842,2020-01-15,301
1626,A,3842,2020-01-16,259
1627,A,3842,2020-01-17,270
1628,A,3842,2020-01-18,288
1629,A,3842,2020-01-19,232
1630,A,3842,2020-01-20,257
1631,A,3842,2020-01-21,285
1632,A,3842,2020-01-22,240
1633,A,3842,2020-01-23,310
1634,A,3842,2020-01-24,366
1635,A,3842,2020-01-25,265
1636,A,3842,2020-01-26,248
1637,A,3842,2020-01-27,191
1638,A,3842,2020-01-28,288
1639,A,3842,2020-01-29,279
1640,A,3842,2020-01-30,290
1641,A,3842,2020-01-31,242
1642,A,3842,2020-02-01,297
1643,A,3842,2020-02-02,232
1644,A,3842,2020-02-03,287
1645,A,3842,2020-02-04,324
1646,A,3842,2020-02-05,278
1647,A,3842,2020-02-06,356
1648,A,3842,2020-02-07,310
1649,A,3842,2020-02-08,258
1650,A,3842,2020-02-09,156
1651,A,3842,2020-02-10,276
1652,A,3842,2020-02-11,251
1653,A,3842,2020-02-12,285
1654,A,3842,2020-02-13,308
1655,A,3842,2020-02-14,238
1656,A,3842,2020-02-15,369
1657,A,3842,2020-02-16,209
1658,A,3842,2020-02-17,277
1659,A,3842,2020-02-18,186
1660,A,3842,2020-02-19,245
1661,A,3842,2020-02-20,226
1662,A,3842,2020-02-21,315
1663,A,3842,2020-02-22,199
1664,A,3842,2020-02-23,181
1665,A,3842,2020-02-24,282
1666,A,3842,2020-02-25,335
1667,A,3842,2020-02-26,300
1668,A,3842,2020-02-27,270
1669,A,3842,2020-02-28,292
1670,A,3842,2020-02-29,264
1671,A,3842,2020-03-01,191
1672,A,3842,2020-03-02,194
1673,A,3842,2020-03-03,266
1674,A,3842,2020-03-04,206
1675,A,3842,2020-03-05,329
1676,A,3842,2020-03-06,330
1677,A,3842,2020-03-07,241
1678,A,3842,2020-03-08,146
1679,A,3842,2020-03-09,196
1680,A,3842,2020-03-10,226
1681,A,3842,2020-03-11,149
1682,A,3842,2020-03-12,126
1683,A,3842,2020-03-13,90
1684,A,3842,2020-03-14,73
1685,A,3842,2020-03-15,45
1686,A,3842,2020-03-16,42
1687,A,4160,2017-05-03,59
1688,A,4160,2017-05-04,44
1689,A,4160,2017-05-05,85
1690,A,4160,2017-05-06,17
1691,A,4160,2017-05-23,10
1692,A,4160,2017-05-24,39
1693,A,4160,2017-05-25,106
1694,A,4160,2017-05-26,34
1695,A,4160,2017-05-27,67
1696,A,4160,2017-05-28,25
1697,A,4160,2017-05-29,39
1698,A,4160,2017-05-30,47
1699,A,4160,2017-05-31,8
1700,A,4160,2017-06-01,30
1701,A,4160,2017-06-02,31
1702,A,4160,2017-06-03,88
